filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
country.00009.wav,0.4297756,0.2366163,3191.4254405887636,2948.092200612641,6926.2747844306305,0.15687886996904024,12.194374,58.97862,0.91979694,26.749044,9.252721,3.5766578,1.5851911,8.647262,0.9693527,11.629056,-2.1579416,1.195224,0.47308108,4.40982,-0.16900925,3.103832,-1.1815611,4.545529,0.8623576,1.2684242,country
country.00010.wav,0.29138777,0.074703075,1861.0571941965711,2127.1160422511193,3768.5688786462365,0.07651125314434984,-197.70949,106.511345,-4.4308476,37.651306,-0.8637198,-0.9580899,-3.4499807,-0.051998645,-9.299807,-5.163994,-4.248115,-3.5515473,-1.3462944,-7.1141453,-1.6147003,-2.4876761,-5.0533547,0.3053082,1.0697002,-1.6612802,country
country.00011.wav,0.30090448,0.07850374,2838.2297667975245,2798.4337831885277,6046.688436502273,0.11010515431501548,-199.07343,61.17729,9.969533,23.463688,10.279333,0.0320975,8.018276,1.1342124,-4.883883,9.500578,-6.351046,3.8565094,1.6242702,-1.3476769,2.6017873,-3.57348,1.9758193,2.539131,1.0491805,-0.9701977,country
country.00012.wav,0.29650375,0.12694478,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,-140.99734,123.89676,-2.4977782,27.979488,0.012475737,1.2144785,-11.022038,-1.3715369,-7.012337,-6.1065483,-5.1921415,-2.1690207,-4.600427,-2.3329775,-1.1766285,-3.964876,-4.2370105,-7.8195295,-1.6742476,-1.0856879,country
country.00013.wav,0.36809263,0.08004571,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,-126.160034,77.63675,3.1653137,19.953508,10.834791,0.72784185,5.2160325,-0.4991003,-1.0022677,5.391963,-3.7306883,-3.5006065,-5.3320546,0.28882658,-2.009677,0.8336693,0.32645592,-1.1202763,-4.394539,-2.6106482,country
country.00014.wav,0.36474496,0.09266733,2951.907478934419,3036.164479338076,6568.810279302922,0.12474225401509288,-124.613556,72.51687,16.712091,18.248575,12.228126,8.091975,7.9814043,-0.51858795,2.3713708,-0.56096876,-5.5707827,0.5408185,-5.0666614,-1.1604714,-3.5820608,-3.6940432,-0.17630352,-0.6516078,-4.144267,-3.9947877,country
country.00015.wav,0.37955964,0.10479077,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241,-116.15867,111.74095,-5.251824,34.00257,-12.462258,4.253869,-14.42657,8.5001,-8.200857,-1.3440039,-12.561857,-5.0061774,-2.1482549,-1.8360676,-8.271449,-3.0164757,-5.469374,-2.9413908,-2.6366613,-3.376647,country
country.00016.wav,0.3224185,0.079798445,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644,-210.14212,139.61871,-16.977472,58.00474,-9.654641,-1.9644672,-18.001846,-8.206915,-11.776659,-7.877925,0.6108171,-9.963807,-6.4643183,-3.8452685,-12.041644,0.31937903,-8.041094,-6.7891836,-1.8420682,-5.934892,country
country.00017.wav,0.35729957,0.08874307,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,-171.31068,137.35399,7.9622784,28.541956,2.7095716,-0.49975464,-2.9575849,-1.1585937,-6.1596785,-2.4024558,-5.855422,-2.1673384,-5.343605,-2.7813482,-1.5699704,1.2951541,-3.4131384,-0.8952606,2.6321604,-0.09992953,country
country.00018.wav,0.37008217,0.09680497,2068.584799464558,2369.969616470769,4097.616888937935,0.09561053296729877,-131.11658,103.002174,-11.528308,17.744703,16.966625,4.438034,1.2979678,3.4197726,-1.4980612,1.618014,-7.9825935,-0.82424927,-8.87635,-3.840768,-4.4850173,-8.935818,-6.3768897,-1.508267,-5.407336,-8.041374,country
country.00019.wav,0.31569624,0.082136124,1138.6322529749489,1462.0028026707178,2117.4205295810757,0.050959631385448914,-256.04053,163.10303,-22.87617,26.928535,15.298126,-3.501939,4.223451,-0.7874969,-9.456696,1.7636286,-4.418105,-3.635232,-4.247663,-8.107962,-2.3759208,-5.1468234,-11.163849,-2.4149075,-0.54276,-4.7823286,country
country.00020.wav,0.36541256,0.105235696,2408.314694070787,2531.8525090672942,5213.060144005176,0.08685812935371517,-161.2134,74.746956,22.440638,46.04627,5.278183,25.123987,-0.5892234,10.383153,-6.8433585,5.0513706,-0.7777864,1.4079319,-6.016847,-3.9926357,-4.784696,-2.8640614,-4.9995456,-3.6163924,-7.583278,-3.2399616,country
country.00021.wav,0.28899074,0.109896325,1043.308817126189,1392.0023605472102,1943.9132454225523,0.04559534031540248,-209.40178,167.1932,-20.893911,36.841103,10.301358,3.9904761,-5.664769,-4.63622,-6.243044,-4.1804714,-6.6906624,-3.2492864,-7.9671574,-4.051883,-4.9850483,-4.4940157,-4.011951,-6.39661,-5.908592,-8.17945,country
country.00022.wav,0.32136405,0.07506945,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979,-195.13902,114.28768,0.02529926,38.1928,11.283991,-6.06244,1.2244297,-0.0064752065,-15.426073,-3.572891,-6.1289244,-4.4866314,-0.11662448,-4.3864174,-9.425089,-10.718748,-6.543567,-10.048214,-7.2518096,-4.015784,country
country.00023.wav,0.3054218,0.038872898,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455,-353.22906,110.66047,32.803387,24.19218,18.77022,5.9286146,-1.7623453,3.8873324,-2.983953,-1.9006971,-2.8680227,-0.96501607,-6.479883,-4.2432594,-3.7509933,-6.0126023,-7.1864448,-2.4905212,-4.028939,-3.417522,country
country.00024.wav,0.2703303,0.09662891,1739.3758035924386,1907.4024511864604,3425.6292856883706,0.0824598188370743,-199.96965,109.10663,-5.5425515,48.153564,1.213593,4.5935745,-9.15768,-1.4657023,-11.660473,-5.201716,-11.553829,4.9812455,-4.977015,-6.04591,-0.69428974,-8.536433,-8.453808,-7.9261303,-7.603389,-0.38807055,country
country.00025.wav,0.3472532,0.079920396,1565.431223477452,2016.0697737618789,3188.930716972233,0.05730313044214396,-200.55273,119.6749,-3.610737,31.948755,9.960271,15.300823,0.6459008,0.23760204,-4.48494,-2.3116183,-5.2566576,-2.467951,-6.0482955,-0.8000094,-4.6996527,-11.2931385,-8.870809,-8.073557,-3.1610441,0.33075064,country
country.00026.wav,0.3297725,0.10054968,1269.551653823602,1700.9142035410262,2496.526570512045,0.05483186798568111,-194.33961,151.87515,-3.0394762,29.473024,9.101601,5.99288,3.7898684,3.7498224,-5.8702545,1.606917,-3.768025,0.9341676,1.9690326,-2.241316,3.3563633,3.7591171,-1.1371444,2.2283375,3.3787048,-4.143541,country
country.00027.wav,0.39182165,0.116631806,2012.1713342776313,2140.5550523635156,3908.2513673386707,0.0973951026751161,-100.706055,106.97102,-27.177935,29.094149,5.044769,-5.42429,3.2489395,-5.164898,-5.106523,-0.80926514,-3.830246,-2.7129648,-6.6470013,-4.6669493,-5.6976843,-5.990891,-10.220709,-10.534969,-5.729181,-7.295534,country
country.00028.wav,0.3182836,0.09415151,1473.9128485960423,1885.7714783730721,2925.2739779351296,0.05981898824496904,-169.17151,132.80626,-13.480652,31.18845,6.3372602,-3.7624834,-2.0531867,-3.6156812,-4.5584774,1.2849474,-6.982319,-7.2540226,-1.3909129,-9.512636,-5.416464,-1.9006186,-7.1659474,-1.4287804,0.15950537,-4.110529,country
country.00029.wav,0.3098654,0.117109485,1213.9945817343546,1555.3311955327717,2274.0195826480262,0.054208666916602165,-171.26021,160.5008,-17.803066,30.516235,7.5168056,-8.254949,-5.6697464,0.13548009,-8.833364,-2.6528468,0.70458657,-3.783462,-6.4993687,3.7877493,-5.4283695,-3.0746133,-6.2517076,-1.9394573,-0.8379633,-1.4350075,country
country.00030.wav,0.22138995,0.07963136,1240.5152139145493,1996.7540743072018,2412.6354111237424,0.042844034200851394,-277.08127,128.25803,42.43324,37.703354,12.779029,9.593898,-5.991899,-7.5405145,-8.031543,-4.9402175,-6.5287766,-3.623291,-7.2277794,-7.456974,-1.5753423,1.3918775,3.080011,2.51326,-1.0517659,-2.753359,country
country.00031.wav,0.31325182,0.10086455,2052.9625584621285,2187.7635052334704,4094.358575307179,0.09529609798277863,-130.48177,104.12686,-19.269205,34.152603,5.423837,-2.1533244,-0.7149242,-2.8842576,-5.4505877,4.0910325,-4.462367,3.5251489,2.1476645,0.188041,2.6817837,-3.0774925,-3.1958976,1.6598914,-0.68565655,-4.37179,country
country.00032.wav,0.33097538,0.060516153,1823.3064509460355,2206.139274697539,4016.384046808485,0.0676016320385062,-237.97086,97.709564,6.527463,45.982037,2.1566415,16.224466,8.818388,7.7639728,-0.5922461,4.4813986,0.13878572,3.022154,-1.6624458,-5.420327,-2.8284218,-3.053765,-0.49820864,-0.107862346,-3.8561378,-2.6523325,country
country.00033.wav,0.3167799,0.10457536,2456.5320221764173,2387.530598072175,4914.653615095298,0.12361565462945047,-133.30862,78.986084,-5.650947,35.523777,-7.5405593,7.93594,2.7356725,0.40340894,-1.1246996,-1.1044655,-7.8457756,-1.1717137,-4.816753,-3.1428308,-5.0463495,-1.0918304,-0.95806867,-2.4493968,1.1619444,-1.8350979,country
country.00034.wav,0.3591639,0.07826147,2614.1995155836144,2655.9202471128096,5435.2588004003,0.11928688261900154,-153.84454,83.67539,-8.422263,13.969938,13.551825,3.7722607,3.006106,6.34815,2.0656238,2.0712001,3.1916292,-0.47477046,-3.0241892,-4.535833,-5.045158,-4.9227395,-6.1358957,-1.6694676,0.46061805,-1.5531814,country
country.00035.wav,0.3759309,0.10001528,2322.0721783400677,2545.5721412653465,4581.113965297262,0.10437125096749227,-120.36169,95.34444,-6.0118084,25.173737,20.970524,-7.1331263,8.559545,2.4391985,-14.672283,9.28855,-2.36439,-3.1543653,0.6101594,-4.4264545,-7.451793,-0.44169334,-3.587104,-5.022727,-2.5227096,-4.746931,country
country.00036.wav,0.34465998,0.022724787,1826.9249340586337,2050.3940294325857,3646.9946137891834,0.0848248839009288,-339.794,97.77879,-9.692497,51.00366,7.832216,11.756062,0.67792076,2.4812868,-4.785575,0.19382536,-5.9650507,-2.8833396,-6.1570883,-1.8507315,-5.354364,-8.30954,-10.727865,-7.735629,-3.4394207,-6.959964,country
country.00037.wav,0.37400606,0.07208657,2069.148285261862,2437.8218301428337,4234.291062487906,0.08500288735971362,-173.41985,105.05211,1.1578059,24.119839,22.127619,2.542922,-1.5774885,0.17900316,-5.322887,3.8117476,-4.5264883,-4.5834327,-1.5601019,-2.254919,-3.857653,-6.4578247,-7.4626894,-5.527275,-2.189267,-2.4536026,country
country.00038.wav,0.36729592,0.09095809,2860.2957655436016,2919.8883978803406,6247.020558454673,0.12115799753289473,-118.013916,74.156296,8.295459,15.476617,6.166327,8.450164,4.1198435,5.731504,-1.9607224,3.161658,5.0481277,-1.122174,2.4414508,-1.4230659,-4.742861,-6.3762827,-5.7537036,-6.265547,-4.5102773,-1.0004202,country
country.00039.wav,0.43772548,0.096355155,3760.344265876674,3053.0805276749784,7442.58832901993,0.21237475510352166,-89.707405,36.28727,11.472936,37.49894,9.201622,3.7399728,2.8408518,6.81382,1.4695845,0.099519715,1.0286558,1.1783723,-3.5622075,-2.0928082,1.7069288,-1.3699136,-4.3769155,-2.5968468,-3.525733,-4.2281737,country
country.00040.wav,0.37335762,0.10901604,2450.1899459883007,2560.528371254279,5043.4278364152,0.10633306828076626,-102.88194,85.31353,-4.333601,30.579733,3.00969,-1.9541956,4.458075,3.4346554,-4.244785,-1.7690104,-3.975462,-1.3667578,-3.771226,-5.180279,-2.8907666,-0.26292244,-7.4150815,-4.092857,-3.4498038,-10.112634,country
country.00041.wav,0.3978065,0.113248326,2633.92246137545,2898.5672679586537,5807.381550224942,0.09585618529895511,-111.674545,82.255516,13.06913,31.940668,23.693861,-0.52606577,12.029276,3.6542954,-5.741986,3.3330154,1.422775,0.7765933,0.5631592,-1.1371084,-1.7519231,0.5577798,-2.3199103,-4.6072917,-0.6202214,-4.949401,country
country.00042.wav,0.39158404,0.11773528,2386.7719611362613,2715.987266198682,5389.467410627903,0.08702592879256967,-101.26523,84.13319,7.751435,30.388508,13.860925,11.640004,-0.1060214,-4.936936,-2.3717313,-1.9761213,-8.188159,2.8274074,0.5484848,-6.7911077,-4.301821,-4.566521,-9.840854,-5.686798,-10.405967,-7.5133905,country
country.00043.wav,0.40325153,0.09501278,2530.747250154465,2491.4510235029375,5071.602666045859,0.1343000193498452,-101.16975,85.43632,-19.69251,20.589163,9.972669,7.5916147,0.105858155,3.4074821,0.047248006,1.5782096,-1.4486957,-1.2812955,2.1469483,-4.7925725,-0.31864694,-0.43198434,-4.8879642,-2.9948368,1.0843201,-1.454359,country
country.00044.wav,0.36007753,0.113714896,1730.3738912076037,2248.3576217385516,3360.221347867889,0.0665200059258901,-162.71971,119.82999,-2.8934686,20.500322,27.810387,5.4784603,6.044927,1.2117718,-3.693584,0.353781,4.424847,-0.41118696,2.4606771,2.138422,-1.6047438,3.6372,-3.467096,-2.5583704,5.6658144,-3.6474397,country
country.00045.wav,0.34552777,0.14665657,2776.9730830797675,2647.5577593725925,5621.4910076129545,0.13296442651896284,-61.230698,71.2561,-17.04131,17.131159,5.0666256,-4.20491,-1.6708431,1.1691947,-0.8582047,4.970624,-1.6994486,4.8420486,-0.16582029,-2.0785878,-0.26474836,-5.307027,0.24063729,-0.099359,-3.9395022,-0.9250947,country
country.00046.wav,0.37418595,0.10336163,2109.33713277638,1933.7987025321063,3843.9267563007934,0.11589196739551083,-126.86661,103.504234,-31.895626,58.719856,-1.96223,-3.1247363,-2.9344788,0.3659458,-3.0291188,-0.83206207,5.5919404,-10.144177,0.7327383,-1.6239482,-10.050242,-5.208335,-9.043373,-4.7285852,-1.0376966,-2.8463616,country
country.00047.wav,0.31032202,0.09067657,1784.2757195121585,1840.084312472393,3556.6534934029123,0.09412943837074303,-165.4868,117.88411,-33.60979,42.620247,-1.3851534,3.8338423,7.173128,-7.169503,-1.6314265,0.87248355,-12.516311,2.8952312,-12.368211,-1.3201882,-6.638752,-8.866573,-5.108935,-8.076595,-4.2634687,-0.15653196,country
country.00048.wav,0.31087524,0.11697194,1939.7454270402015,2482.4434368941397,4127.38337561073,0.0639731581366099,-148.9802,107.23983,11.18831,26.7037,11.410908,-3.8097138,14.028216,-5.888115,-11.047627,2.813499,-8.444209,3.1916764,-0.77027214,-12.4062605,-6.287542,-3.2974737,-8.16558,-6.5840964,-3.6788538,-2.9695613,country
country.00049.wav,0.32363465,0.14364281,1600.2315779968376,1826.4443577809502,3007.031816889996,0.07581624600909442,-109.96021,134.754,-24.025133,19.394,-4.4065404,-4.8092546,-7.805349,-0.40186724,-5.4211535,-2.954975,0.78565437,-4.766453,-0.16743462,-1.6948488,-2.408141,-1.9599913,-6.9366174,-4.0677767,-1.9480015,-5.7863107,country
country.00050.wav,0.35104042,0.109432384,1779.4676019103063,2036.0150473363526,3873.3349118070337,0.07890693026799536,-143.09395,121.89307,-13.339252,47.76771,-12.65295,23.364511,-10.988268,18.851772,-13.702433,15.948939,-11.351741,10.286105,-5.9972343,2.7304502,-9.287219,4.4989185,-8.325255,4.5222178,-6.0309873,-2.3508577,country
country.00051.wav,0.27473825,0.09031941,1552.6259416003572,1848.6054991673327,3166.755851060613,0.0592494527621904,-204.68846,121.929375,-17.742199,46.33899,-1.7986605,17.034569,-14.70807,14.67279,-19.390709,10.913313,-13.4764385,1.2014964,-6.2099285,-1.6821989,-8.695933,-2.5136788,-11.334352,0.16887105,-7.2871757,-7.5044394,country
country.00052.wav,0.32867804,0.06953406,1115.6749378941222,1662.780776403024,2347.919135787539,0.03547446425116099,-265.2565,138.8695,6.1370726,47.501804,-2.4025886,21.041573,4.082595,17.65697,-12.033456,15.490263,-1.1395515,7.88821,0.49757677,-0.22972235,-3.8698735,4.0648985,-3.1058755,3.0048964,-1.3993807,-1.4970607,country
country.00053.wav,0.37333304,0.13357532,2271.2505523034033,2297.18912756198,4956.6950275432955,0.10825444744098298,-84.71008,100.98128,-16.014261,51.756912,-17.075634,22.573013,-20.292551,18.91195,-19.487667,15.323629,-17.738478,8.579047,-14.997243,6.4354305,-10.273091,3.2870247,-9.546093,4.0501175,-5.5924945,-0.7057314,country
country.00054.wav,0.31278896,0.1042956,1654.4664102525255,2105.483487837273,3908.2263674898413,0.06020787478231424,-174.988,115.71127,5.1105995,58.161385,-3.327261,29.663046,-10.027096,19.654963,-16.303259,13.742986,-8.814775,7.2266827,-8.889653,4.752211,-11.490129,0.91101545,-8.152214,1.1868967,-7.981294,-5.6503806,country
country.00055.wav,0.35704875,0.15502296,1881.2033432527185,2116.2794862619035,4111.441805340557,0.08110419589299536,-82.93658,122.52581,-16.658379,40.013557,-15.002239,21.666893,-18.253975,18.3619,-17.980974,16.985905,-16.04422,8.531327,-8.701,10.767324,-4.6254125,7.234264,-7.6063757,5.3044953,-5.51118,-0.17864922,country
country.00056.wav,0.31923443,0.13624883,1468.6863713146204,1960.7837025230529,3212.9222385654507,0.054941088791602165,-164.76741,123.41421,4.2431927,48.782272,-5.1423326,22.835905,-7.8020186,19.290888,-11.013328,21.25494,-9.736806,5.1470737,-6.144905,5.4062004,-9.92288,3.9105885,-7.3298044,1.391601,-8.83617,-3.7360137,country
country.00057.wav,0.31504223,0.13014153,1741.6630788650357,1985.5970239565768,3790.6937448601975,0.07543756349167957,-137.85258,121.541145,-13.267558,43.32045,-10.713763,17.860346,-7.939252,9.093212,-19.790485,9.440786,-19.602814,6.913175,-12.541883,-0.7516003,-9.145262,1.4555492,-8.299372,-3.7520125,-6.8723316,-0.47975117,country
country.00058.wav,0.34799305,0.16384701,1796.1746885472287,2148.5566034834023,4163.958154448046,0.07327015407314241,-101.380745,120.44594,-0.368686,49.02918,-15.878051,19.858198,-13.065946,18.57039,-15.698808,15.248195,-5.90831,6.6274233,-10.354527,7.0794616,-8.211847,6.1972165,-8.381405,2.922243,-6.6406236,-1.3172876,country
country.00059.wav,0.2843391,0.14549275,1535.3958056080323,2011.6083377638156,3510.370439936871,0.052538986914667185,-185.08914,120.505356,29.733082,56.393135,-3.0351272,22.21472,-10.337049,20.048458,-13.6855135,9.169468,-6.422213,3.2916174,-8.7403145,5.012995,-9.22224,3.7779756,-10.20314,5.9096355,-4.427589,1.5788544,country
country.00060.wav,0.3421124,0.1410539,1373.0325189301104,1930.375520355211,3068.8064433472814,0.04291659612035604,-178.48715,130.12825,12.099012,47.03861,2.6300855,24.082617,-4.6161065,22.766628,-10.9328,13.531555,-6.8006907,8.707711,-6.0916634,4.074796,-5.1491227,7.8552966,-5.2534094,3.9591599,-3.1364224,-4.3858232,country
country.00061.wav,0.31442347,0.10720948,1397.8638652030586,1896.2299168979375,3101.231247278928,0.048586629861648606,-186.37599,135.86496,5.9402885,45.851143,-5.7592487,22.770424,-13.006103,17.121727,-13.754493,9.733425,-8.36516,6.6502786,-9.089778,5.434661,-6.8554416,1.5539212,-8.565646,5.448687,-4.3591747,-4.7052374,country
country.00062.wav,0.39051527,0.13019998,2166.904720091283,2277.6589051936517,4794.562674602119,0.10237579818111456,-94.06794,109.17403,-11.850891,41.57427,-19.475473,23.83777,-19.938168,20.377117,-17.286318,16.587242,-10.201912,9.394012,-10.053679,7.8092747,-15.09361,3.2781246,-10.468108,7.546442,-5.5522966,2.2343538,country
country.00063.wav,0.33391455,0.13146907,1615.219120239563,2017.3293194129888,3661.544525807856,0.058282716355456655,-185.44705,118.444855,17.849382,48.89441,-2.1401281,21.36122,-8.997418,20.514944,-11.4188595,9.272452,-5.4649267,5.754743,-2.9677594,3.4533567,-6.0718074,1.2504095,-5.968137,7.0612226,-2.1791143,4.871661,country
country.00064.wav,0.26316714,0.08259509,1512.231201549876,1865.9870550247622,3237.997086941273,0.060115282749613,-217.77673,128.35417,-7.492325,39.234947,-2.5279465,18.152468,-15.1496105,16.761349,-15.270254,4.8813467,-6.504578,2.8903348,-11.51174,-0.12073075,-10.628514,2.2581186,-9.165715,6.868211,6.2296047,3.374548,country
country.00065.wav,0.28286836,0.11060346,894.1862469770149,1195.4100648556466,1638.990089251161,0.038680794069272446,-250.85995,163.10759,-3.8761575,30.14799,5.5859694,7.4847107,4.025409,-2.1120095,-5.46919,-1.0586786,-9.987255,1.8155707,-8.761907,-7.0480165,-4.2191753,-8.838669,-7.403172,-3.3004117,-5.141628,-9.969669,country
country.00066.wav,0.32070464,0.1364881,1701.104157868841,1709.061689925424,3242.2387279593167,0.09886750495839783,-102.48314,135.72238,-46.893425,32.74564,-11.155921,23.464548,-9.766567,16.899492,-11.682232,13.207579,-7.181134,4.7354617,-8.199781,2.6094358,-2.9867835,6.804162,-2.0779433,3.2918282,0.28559417,-4.2196493,country
country.00067.wav,0.3211871,0.055443756,857.7891095588528,1237.782910211054,1444.441265661281,0.03538187221845975,-328.7934,167.06006,13.047325,28.797987,11.274052,14.423053,11.707886,7.79164,-11.7277565,2.3843544,-8.344597,-3.8519435,-6.7248635,-5.768261,-8.25921,-4.5467315,-1.0566185,-4.606397,-2.8643363,-2.235803,country
country.00068.wav,0.34944472,0.08351456,1130.8862105009498,1458.3590999664673,2216.5282636235006,0.050243082430340556,-229.44383,157.31017,-16.76292,31.884792,-0.10618341,16.667032,1.3613123,12.224313,-3.8698506,6.833041,-4.2698183,1.3369253,-5.8932796,-4.025722,-5.2525063,-4.5500383,-6.8106165,-4.4074793,-4.1824827,-6.3477697,country
country.00069.wav,0.3522701,0.087164536,1327.831388173283,1632.9745058466078,2756.025001360536,0.06108731012964396,-217.14198,136.15926,-10.350751,51.383587,2.6162825,15.1244,-0.66606665,12.288026,-6.228009,7.7927327,-5.4152474,3.6237192,-2.8092706,-0.35148236,-0.5534179,0.37017336,-2.248748,-2.4954138,4.1885934,0.34244362,country
country.00070.wav,0.36506808,0.14432235,1935.1376002014006,1970.1306825599468,4048.7921841742454,0.09476964613970588,-99.29739,117.56093,-29.876978,40.838295,-15.256125,27.977736,-11.954998,13.324098,-11.370021,10.536176,-8.745017,8.410169,-6.846654,0.43420887,-5.3083982,1.643461,-7.3568745,0.516018,-1.4615941,-5.921085,country
country.00071.wav,0.29228684,0.118450366,1261.2827949158282,1396.0066646328469,2421.143693008659,0.060543095733359135,-185.83395,155.30756,-25.031818,20.534643,-3.834051,-0.60137844,-4.5643167,-5.9166613,-16.535032,-0.4464612,-16.29752,-4.2085004,-16.814545,-4.5352464,-8.356127,-9.97603,-7.7610035,-8.338224,-6.83972,-10.195296,country
country.00072.wav,0.3450625,0.15665153,1711.175090605738,1873.5079064164383,3556.561827290538,0.08227350099167957,-96.26156,131.92696,-26.330042,35.99043,-22.813412,14.497501,-11.841374,11.805293,-21.222456,11.5370655,-12.927122,7.1821895,-13.94322,2.9529526,-5.0272117,1.5335869,-4.3912067,2.5423868,-5.369874,-5.9681416,country
country.00073.wav,0.3749192,0.09583953,1549.3011387768354,1824.1367560483086,3290.546769180534,0.06975279061048761,-166.98872,132.4289,-17.276459,46.927498,-3.634869,20.930779,-8.819393,8.53174,-15.142599,8.092311,-16.940878,6.639567,-10.92653,1.0901325,-6.29049,-3.6380498,-7.372459,-2.1714575,-3.8500319,-9.67737,country
country.00074.wav,0.35507426,0.08234772,1533.8762639485205,1696.928537634768,3117.381149622678,0.07112353062113003,-207.256,130.9421,-18.494677,33.30271,-3.91527,15.387526,-6.3875794,2.9440725,-16.789217,7.092697,-8.581947,4.809294,-12.2436075,-1.0225435,-4.5433617,-6.0691266,-5.536731,-2.362811,-6.528753,-5.8955755,country
country.00075.wav,0.3718123,0.17979024,2187.471351071909,2242.2443572348216,4841.754055908959,0.11375403625677244,-60.820156,105.46372,-16.897953,40.691883,-15.03714,36.038486,-12.809226,17.477688,-16.751394,11.748793,-10.124678,13.190664,-12.202097,2.3534,-12.198769,6.4396944,-1.7832855,6.3326716,-1.3322451,-2.7945735,country
country.00076.wav,0.29733223,0.1283845,1321.6790674106805,1409.5866761543361,2590.392669583253,0.0665252968991873,-183.93301,159.80644,-23.158834,43.042244,-9.447456,8.819705,-1.6358219,4.336582,-13.358882,0.82692695,-13.96381,1.4347485,-7.383808,0.6049454,-3.383083,-3.5833235,-9.062474,-3.159365,-4.0685434,-7.052488,country
country.00077.wav,0.3373554,0.13147494,1513.0951744613114,1558.0878567999678,2922.548994412732,0.08784300624032508,-118.213524,152.95949,-46.515354,31.119461,-17.279741,6.2656007,-3.6612742,13.037398,-13.115893,15.695004,-13.067413,5.6975417,-10.694847,0.9984762,-6.7069626,2.590558,-9.807666,0.16085905,-3.4506087,-7.421595,country
country.00078.wav,0.37645018,0.04327782,1143.78402303841,1443.3608933615058,2221.644899350571,0.04985797515963622,-302.5629,150.17256,-3.6903586,26.916647,-0.26061416,13.527873,7.2492557,4.2198296,1.7723478,6.559236,-0.488825,7.88934,1.3285531,0.4801837,0.08141844,-3.2037761,-1.8293692,0.8764994,0.57818246,-3.1530383,country
country.00079.wav,0.3102367,0.11530332,963.088314021952,1234.71677232438,1752.7477347075755,0.04576843072755418,-229.12631,180.37396,4.516198,24.172077,1.1243719,3.9773169,-5.983784,1.8609113,-13.131092,0.0054663313,-13.491058,1.5788945,-13.422649,-5.7035723,-7.5937424,-9.816354,-3.7699995,-4.804397,-4.714165,-2.9551768,country
country.00080.wav,0.38753396,0.15331437,2049.759446337362,2188.191879342102,4435.639844959365,0.08940724470297988,-100.93161,111.61461,-13.152256,44.608173,-5.963248,29.34346,-7.9634733,19.591784,-22.453604,17.274103,-17.83426,11.411735,-12.455424,1.6525947,-8.5292225,2.7226453,-7.304246,4.8753796,-1.2123404,-1.2970005,country
country.00081.wav,0.37856662,0.16795164,2101.5819353295624,2152.2943787254517,4416.31496181429,0.10102962340363777,-74.12076,107.62556,-21.190752,47.228992,-5.969243,17.802711,-20.39869,14.98195,-15.955958,15.737288,-14.653756,10.678758,-10.127214,4.4444017,-7.6493573,6.927959,-9.0089445,4.1643267,-3.7487953,-3.5966585,country
country.00082.wav,0.38593543,0.16655563,2253.204762221442,2261.3793893089,4798.895981732537,0.10609270692240712,-68.59727,101.35771,-16.910864,51.529854,-10.22903,20.054134,-21.78635,15.527958,-18.796053,16.362494,-17.895119,12.128412,-13.207306,3.8859093,-8.887084,5.0232725,-9.828695,6.5371456,-4.5077767,-1.8071121,country
country.00083.wav,0.31841707,0.13108288,1435.953598684484,1729.5708080902307,2924.0573186254355,0.05955141616679566,-148.5353,141.28072,-15.880443,44.66152,0.9966133,13.658188,-13.2421,12.650367,-11.698852,12.15772,-10.477833,9.90708,-5.057319,1.3390493,-0.5610342,2.8555343,-8.097716,2.1129553,-2.4846442,-4.432245,country
country.00084.wav,0.31979057,0.18066137,1965.1836437131567,2036.594867282822,4059.808784225039,0.09301795605166409,-80.21146,108.19512,-23.833471,52.611164,-6.428963,15.069013,-17.649862,9.736661,-16.181112,8.921028,-15.959852,8.013534,-10.70337,4.577196,-4.9613624,4.0010867,-9.813264,2.6794775,-8.189075,-5.2383523,country
country.00085.wav,0.3379349,0.13548025,1596.1835933523566,1853.2730535171315,3291.438430455447,0.06926526521381579,-146.01797,124.64348,-17.917162,49.2284,-0.17518422,22.791275,-7.1742105,16.741682,-9.728215,15.440065,-7.620412,10.917322,-3.4460468,5.420884,-4.938009,5.116791,-8.052086,2.6385624,-1.8480432,-3.4145172,country
country.00086.wav,0.3721064,0.13356419,1879.7854351815115,2085.58234146298,4031.808953536184,0.07831736467202012,-122.42456,111.474556,-13.695887,53.83733,-2.6734953,19.682512,-14.134442,13.750851,-14.013285,14.628485,-13.988535,9.222936,-10.557173,3.002369,-8.3204775,5.0726137,-9.643465,4.3239517,-5.6798024,-1.6672357,country
